BackupID,Label,Date,Path,RestoreDate,Version,Creator,CreationDate,LastModifier,LastModificationDate,Filename,ServerName,IsOk,IsPasswordProtected,Password,IsAutomatic,IsCompressed
369,نسخه پشتيبان خودكار تاريخ 1405/02/27 ساعت 05:25 ب.ظ,2026-05-17 17:25:58.103000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-17 18:27:20,10,2026-05-17 18:27:26,AutomaticBackup_Sepidar01_Ver6.2.1_14050227_1827_DB2019.bak,192.168.0.151,False,False,,,False
371,نسخه پشتيبان تاريخ 1405/02/27 ساعت 06:01 ب.ظ,2026-05-17 18:01:24.133000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-17 19:02:52,10,2026-05-17 19:02:52,Backup_Sepidar01_Ver6.2.1_14050227_1801_DB2019.bak,192.168.0.151,True,False,,,False
372,نسخه پشتيبان تاريخ 1405/02/27 ساعت 06:00 ب.ظ,2026-05-17 18:00:20.033000,D:\Sepidar,,1,11,2026-05-17 19:04:30,11,2026-05-17 19:04:30,Backup_Sepidar01_Ver6.2.1_14050227_1800_DB2019.bak,192.168.0.151,True,False,,,False
373,نسخه پشتيبان خودكار تاريخ 1405/02/28 ساعت 09:34 ق.ظ,2026-05-18 09:34:42.787000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-18 10:36:03,10,2026-05-18 10:36:12,AutomaticBackup_Sepidar01_Ver6.2.1_14050228_1036_DB2019.bak,192.168.0.151,False,False,,,False
374,نسخه پشتيبان خودكار تاريخ 1405/02/28 ساعت 01:32 ب.ظ,2026-05-18 13:32:39.343000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-18 14:36:42,11,2026-05-18 14:36:48,AutomaticBackup_Sepidar01_Ver6.2.1_14050228_1436_DB2019.bak,192.168.0.151,False,False,,,False
376,نسخه پشتيبان تاريخ 1405/02/28 ساعت 05:11 ب.ظ,2026-05-18 17:11:58.553000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-18 18:13:29,10,2026-05-18 18:13:29,Backup_Sepidar01_Ver6.2.1_14050228_1711_DB2019.bak,192.168.0.151,True,False,,,False
377,نسخه پشتيبان خودكار تاريخ 1405/02/29 ساعت 09:31 ق.ظ,2026-05-19 09:32:03.930000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-19 10:33:29,10,2026-05-19 10:33:36,AutomaticBackup_Sepidar01_Ver6.2.1_14050229_1033_DB2019.bak,192.168.0.151,False,False,,,False
378,نسخه پشتيبان خودكار تاريخ 1405/02/29 ساعت 01:31 ب.ظ,2026-05-19 13:32:17.950000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-19 14:33:29,10,2026-05-19 14:33:50,AutomaticBackup_Sepidar01_Ver6.2.1_14050229_1433_DB2019.bak,192.168.0.151,False,False,,,False
379,نسخه پشتيبان خودكار تاريخ 1405/02/29 ساعت 05:31 ب.ظ,2026-05-19 17:32:55.150000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-19 18:33:30,10,2026-05-19 18:34:28,AutomaticBackup_Sepidar01_Ver6.2.1_14050229_1833_DB2019.bak,192.168.0.151,False,False,,,False
380,نسخه پشتيبان تاريخ 1405/02/29 ساعت 06:03 ب.ظ,2026-05-19 18:03:52.323000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-19 19:05:25,10,2026-05-19 19:05:25,Backup_Sepidar01_Ver6.2.1_14050229_1803_DB2019.bak,192.168.0.151,True,False,,,False
381,نسخه پشتيبان خودكار تاريخ 1405/02/30 ساعت 09:34 ق.ظ,2026-05-20 09:34:26.333000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-20 10:38:33,11,2026-05-20 10:38:40,AutomaticBackup_Sepidar01_Ver6.2.1_14050230_1038_DB2019.bak,192.168.0.151,False,False,,,False
382,نسخه پشتيبان خودكار تاريخ 1405/02/30 ساعت 01:43 ب.ظ,2026-05-20 13:43:25.977000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-05-20 14:45:13,12,2026-05-20 14:45:20,AutomaticBackup_Sepidar01_Ver6.2.1_14050230_1445_DB2019.bak,192.168.0.151,False,False,,,False
383,نسخه پشتيبان خودكار تاريخ 1405/02/31 ساعت 09:33 ق.ظ,2026-05-21 09:34:02.780000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-21 10:38:09,11,2026-05-21 10:38:18,AutomaticBackup_Sepidar01_Ver6.2.1_14050231_1038_DB2019.bak,192.168.0.151,False,False,,,False
384,نسخه پشتيبان تاريخ 1405/02/31 ساعت 12:52 ب.ظ,2026-05-21 12:52:49.157000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-21 13:54:27,10,2026-05-21 13:54:27,Backup_Sepidar01_Ver6.2.1_14050231_1252_DB2019.bak,192.168.0.151,True,False,,,False
385,نسخه پشتيبان خودكار تاريخ 1405/03/01 ساعت 01:00 ب.ظ,2026-05-22 13:00:58.337000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-22 14:02:28,10,2026-05-22 14:02:38,AutomaticBackup_Sepidar01_Ver6.2.1_14050301_1402_DB2019.bak,192.168.0.151,False,False,,,False
386,نسخه پشتيبان تاريخ 1405/03/01 ساعت 03:50 ب.ظ,2026-05-22 15:50:11.660000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-22 16:51:52,10,2026-05-22 16:51:52,Backup_Sepidar01_Ver6.2.1_14050301_1550_DB2019.bak,192.168.0.151,True,False,,,False
387,نسخه پشتيبان خودكار تاريخ 1405/03/02 ساعت 09:38 ق.ظ,2026-05-23 09:38:22.710000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-23 10:42:32,11,2026-05-23 10:42:42,AutomaticBackup_Sepidar01_Ver6.2.1_14050302_1042_DB2019.bak,192.168.0.151,False,False,,,False
388,نسخه پشتيبان خودكار تاريخ 1405/03/02 ساعت 01:38 ب.ظ,2026-05-23 13:38:20.263000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-23 14:42:33,11,2026-05-23 14:42:40,AutomaticBackup_Sepidar01_Ver6.2.1_14050302_1442_DB2019.bak,192.168.0.151,False,False,,,False
389,نسخه پشتيبان خودكار تاريخ 1405/03/02 ساعت 05:42 ب.ظ,2026-05-23 17:42:37.887000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-23 18:44:12,10,2026-05-23 18:44:20,AutomaticBackup_Sepidar01_Ver6.2.1_14050302_1844_DB2019.bak,192.168.0.151,False,False,,,False
390,نسخه پشتيبان تاريخ 1405/03/02 ساعت 06:38 ب.ظ,2026-05-23 18:38:14.530000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-23 19:39:57,10,2026-05-23 19:39:57,Backup_Sepidar01_Ver6.2.1_14050302_1838_DB2019.bak,192.168.0.151,True,False,,,False
391,نسخه پشتيبان خودكار تاريخ 1405/03/02 ساعت 09:48 ب.ظ,2026-05-23 21:48:37.230000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-23 22:49:36,11,2026-05-23 22:49:44,AutomaticBackup_Sepidar01_Ver6.2.1_14050302_2249_DB2019.bak,192.168.0.151,False,False,,,False
392,نسخه پشتيبان خودكار تاريخ 1405/03/03 ساعت 09:36 ق.ظ,2026-05-24 09:36:32.900000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-24 10:40:50,11,2026-05-24 10:41:01,AutomaticBackup_Sepidar01_Ver6.2.1_14050303_1040_DB2019.bak,192.168.0.151,False,False,,,False
393,نسخه پشتيبان خودكار تاريخ 1405/03/03 ساعت 01:36 ب.ظ,2026-05-24 13:36:22.760000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,1,11,2026-05-24 14:40:51,11,2026-05-24 14:40:51,AutomaticBackup_Sepidar01_Ver6.2.1_14050303_1440_DB2019.bak,192.168.0.151,True,False,,,False
394,نسخه پشتيبان تاريخ 1405/03/03 ساعت 01:55 ب.ظ,2026-05-24 13:55:59.047000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-24 14:57:44,10,2026-05-24 14:57:44,Backup_Sepidar01_Ver6.2.1_14050303_1355_DB2019.bak,192.168.0.151,True,False,,,False
395,نسخه پشتيبان تاريخ 1405/03/03 ساعت 05:15 ب.ظ,2026-05-24 17:15:43.260000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-24 18:17:28,10,2026-05-24 18:17:28,Backup_Sepidar01_Ver6.2.1_14050303_1715_DB2019.bak,192.168.0.151,True,False,,,False
396,نسخه پشتيبان خودكار تاريخ 1405/03/04 ساعت 09:42 ق.ظ,2026-05-25 09:42:42.047000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-25 10:47:01,11,2026-05-25 10:47:12,AutomaticBackup_Sepidar01_Ver6.2.1_14050304_1047_DB2019.bak,192.168.0.151,False,False,,,False
397,نسخه پشتيبان خودكار تاريخ 1405/03/04 ساعت 01:42 ب.ظ,2026-05-25 13:42:39.587000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-25 14:47:02,11,2026-05-25 14:47:10,AutomaticBackup_Sepidar01_Ver6.2.1_14050304_1447_DB2019.bak,192.168.0.151,False,False,,,False
398,نسخه پشتيبان خودكار تاريخ 1405/03/04 ساعت 05:42 ب.ظ,2026-05-25 17:42:39.963000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-25 18:47:02,11,2026-05-25 18:47:10,AutomaticBackup_Sepidar01_Ver6.2.1_14050304_1847_DB2019.bak,192.168.0.151,False,False,,,False
399,نسخه پشتيبان خودكار تاريخ 1405/03/04 ساعت 09:50 ب.ظ,2026-05-25 21:50:16.100000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-25 22:51:19,11,2026-05-25 22:51:28,AutomaticBackup_Sepidar01_Ver6.2.1_14050304_2251_DB2019.bak,192.168.0.151,False,False,,,False
400,نسخه پشتيبان خودكار تاريخ 1405/03/05 ساعت 10:15 ق.ظ,2026-05-26 10:15:59.860000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-05-26 11:17:56,12,2026-05-26 11:18:06,AutomaticBackup_Sepidar01_Ver6.2.1_14050305_1117_DB2019.bak,192.168.0.151,False,False,,,False
401,نسخه پشتيبان خودكار تاريخ 1405/03/05 ساعت 02:15 ب.ظ,2026-05-26 14:15:58.400000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-05-26 15:17:56,12,2026-05-26 15:18:05,AutomaticBackup_Sepidar01_Ver6.2.1_14050305_1517_DB2019.bak,192.168.0.151,False,False,,,False
402,نسخه پشتيبان تاريخ 1405/03/05 ساعت 05:19 ب.ظ,2026-05-26 17:19:22.523000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-26 18:21:12,10,2026-05-26 18:21:12,Backup_Sepidar01_Ver6.2.1_14050305_1719_DB2019.bak,192.168.0.151,True,False,,,False
403,نسخه پشتيبان خودكار تاريخ 1405/03/07 ساعت 09:27 ق.ظ,2026-05-28 09:28:13.797000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-28 10:29:31,10,2026-05-28 10:29:50,AutomaticBackup_Sepidar01_Ver6.2.1_14050307_1029_DB2019.bak,192.168.0.151,False,False,,,False
404,نسخه پشتيبان تاريخ 1405/03/07 ساعت 12:53 ب.ظ,2026-05-28 12:54:41.703000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-28 13:56:18,10,2026-05-28 13:56:18,Backup_Sepidar01_Ver6.2.1_14050307_1253_DB2019.bak,192.168.0.151,True,False,,,False
405,نسخه پشتيبان خودكار تاريخ 1405/03/09 ساعت 09:25 ق.ظ,2026-05-30 09:25:38.283000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-30 10:27:03,10,2026-05-30 10:27:18,AutomaticBackup_Sepidar01_Ver6.2.1_14050309_1027_DB2019.bak,192.168.0.151,False,False,,,False
406,نسخه پشتيبان خودكار تاريخ 1405/03/09 ساعت 01:25 ب.ظ,2026-05-30 13:25:31.937000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-30 14:27:03,10,2026-05-30 14:27:12,AutomaticBackup_Sepidar01_Ver6.2.1_14050309_1427_DB2019.bak,192.168.0.151,False,False,,,False
408,نسخه پشتيبان تاريخ 1405/03/09 ساعت 03:22 ب.ظ,2026-05-30 15:22:26.887000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-30 16:24:07,10,2026-05-30 16:24:07,Backup_Sepidar01_Ver6.2.1_14050309_1522_DB2019.bak,192.168.0.151,True,False,,,False
409,نسخه پشتيبان خودكار تاريخ 1405/03/09 ساعت 05:25 ب.ظ,2026-05-30 17:26:00.237000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-30 18:27:30,10,2026-05-30 18:27:42,AutomaticBackup_Sepidar01_Ver6.2.1_14050309_1827_DB2019.bak,192.168.0.151,False,False,,,False
410,نسخه پشتيبان تاريخ 1405/03/09 ساعت 05:28 ب.ظ,2026-05-30 17:29:26.830000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-30 18:31:08,10,2026-05-30 18:31:08,Backup_Sepidar01_Ver6.2.1_14050309_1728_DB2019.bak,192.168.0.151,True,False,,,False
411,نسخه پشتيبان خودكار تاريخ 1405/03/10 ساعت 09:30 ق.ظ,2026-05-31 09:31:12.670000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-31 10:32:34,10,2026-05-31 10:32:55,AutomaticBackup_Sepidar01_Ver6.2.1_14050310_1032_DB2019.bak,192.168.0.151,False,False,,,False
412,نسخه پشتيبان خودكار تاريخ 1405/03/10 ساعت 01:30 ب.ظ,2026-05-31 13:31:02.453000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-31 14:32:34,10,2026-05-31 14:32:43,AutomaticBackup_Sepidar01_Ver6.2.1_14050310_1432_DB2019.bak,192.168.0.151,False,False,,,False
413,نسخه پشتيبان تاريخ 1405/03/10 ساعت 03:00 ب.ظ,2026-05-31 15:00:49.217000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,3,10,2026-05-31 16:02:15,10,2026-05-31 16:02:30,Backup_Sepidar01_Ver6.2.1_14050310_1500_DB2019.bak,192.168.0.151,False,False,,,False
414,نسخه پشتيبان خودكار تاريخ 1405/03/11 ساعت 09:25 ق.ظ,2026-06-01 09:25:36.007000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-01 10:27:07,10,2026-06-01 10:27:19,AutomaticBackup_Sepidar01_Ver6.2.1_14050311_1027_DB2019.bak,192.168.0.151,False,False,,,False
415,نسخه پشتيبان خودكار تاريخ 1405/03/11 ساعت 02:25 ب.ظ,2026-06-01 14:25:50.890000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-06-01 14:27:24,11,2026-06-01 14:27:32,AutomaticBackup_Sepidar01_Ver6.2.1_14050311_1427_DB2019.bak,192.168.0.151,False,False,,,False
416,نسخه پشتيبان خودكار تاريخ 1405/03/11 ساعت 05:29 ب.ظ,2026-06-01 17:29:45.667000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-01 18:31:13,10,2026-06-01 18:31:27,AutomaticBackup_Sepidar01_Ver6.2.1_14050311_1831_DB2019.bak,192.168.0.151,False,False,,,False
417,نسخه پشتيبان تاريخ 1405/03/11 ساعت 05:33 ب.ظ,2026-06-01 17:33:46.957000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-06-01 18:35:28,10,2026-06-01 18:35:28,Backup_Sepidar01_Ver6.2.1_14050311_1733_DB2019.bak,192.168.0.151,True,False,,,False
418,نسخه پشتيبان خودكار تاريخ 1405/03/12 ساعت 09:34 ق.ظ,2026-06-02 09:34:50.487000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-02 10:36:03,10,2026-06-02 10:36:33,AutomaticBackup_Sepidar01_Ver6.2.1_14050312_1036_DB2019.bak,192.168.0.151,False,False,,,False
419,نسخه پشتيبان خودكار تاريخ 1405/03/12 ساعت 01:34 ب.ظ,2026-06-02 13:34:27.870000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-02 14:36:03,10,2026-06-02 14:36:11,AutomaticBackup_Sepidar01_Ver6.2.1_14050312_1436_DB2019.bak,192.168.0.151,False,False,,,False
420,نسخه پشتيبان تاريخ 1405/03/12 ساعت 05:19 ب.ظ,2026-06-02 17:19:50.937000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-06-02 17:21:33,10,2026-06-02 17:21:33,Backup_Sepidar01_Ver6.2.1_14050312_1719_DB2019.bak,192.168.0.151,True,False,,,False
421,نسخه پشتيبان خودكار تاريخ 1405/03/13 ساعت 09:31 ق.ظ,2026-06-03 09:31:22.447000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-03 09:32:46,10,2026-06-03 09:33:06,AutomaticBackup_Sepidar01_Ver6.2.1_14050313_0932_DB2019.bak,192.168.0.151,False,False,,,False
422,نسخه پشتيبان خودكار تاريخ 1405/03/13 ساعت 01:31 ب.ظ,2026-06-03 13:31:10.493000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-03 13:32:47,10,2026-06-03 13:32:54,AutomaticBackup_Sepidar01_Ver6.2.1_14050313_1332_DB2019.bak,192.168.0.151,False,False,,,False
423,نسخه پشتيبان تاريخ 1405/03/13 ساعت 05:18 ب.ظ,2026-06-03 17:18:50.743000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,3,10,2026-06-03 17:20:16,10,2026-06-03 17:20:35,Backup_Sepidar01_Ver6.2.1_14050313_1718_DB2019.bak,192.168.0.151,False,False,,,False
424,نسخه پشتيبان خودكار تاريخ 1405/03/14 ساعت 11:25 ق.ظ,2026-06-04 11:25:56.713000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,1,11,2026-06-04 10:27:41,11,2026-06-04 10:27:41,AutomaticBackup_Sepidar01_Ver6.2.1_14050314_1027_DB2019.bak,192.168.0.151,True,False,,,False
425,نسخه پشتيبان خودكار تاريخ 1405/03/14 ساعت 03:25 ب.ظ,2026-06-04 15:26:03.953000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-06-04 14:27:41,11,2026-06-04 14:27:49,AutomaticBackup_Sepidar01_Ver6.2.1_14050314_1427_DB2019.bak,192.168.0.151,False,False,,,False
427,نسخه پشتيبان خودكار تاريخ 1405/03/16 ساعت 02:27 ب.ظ,2026-06-06 14:27:42.253000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-06-06 13:29:17,11,2026-06-06 13:29:31,AutomaticBackup_Sepidar01_Ver6.2.1_14050316_1329_DB2019.bak,192.168.0.151,False,False,,,False
428,نسخه پشتيبان خودكار تاريخ 1405/03/16 ساعت 06:27 ب.ظ,2026-06-06 18:27:35.643000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-06-06 17:29:17,11,2026-06-06 17:29:25,AutomaticBackup_Sepidar01_Ver6.2.1_14050316_1729_DB2019.bak,192.168.0.151,False,False,,,False
429,نسخه پشتيبان تاريخ 1405/03/16 ساعت 06:52 ب.ظ,2026-06-06 18:52:49.360000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-06-06 18:54:37,10,2026-06-06 18:54:37,Backup_Sepidar01_Ver6.2.1_14050316_1852_DB2019.bak,192.168.0.151,True,False,,,False
430,نسخه پشتيبان خودكار تاريخ 1405/03/17 ساعت 11:05 ق.ظ,2026-06-07 11:05:32.440000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-06-07 10:07:11,11,2026-06-07 10:07:24,AutomaticBackup_Sepidar01_Ver6.2.1_14050317_1007_DB2019.bak,192.168.0.151,False,False,,,False
431,نسخه پشتيبان خودكار تاريخ 1405/03/17 ساعت 03:05 ب.ظ,2026-06-07 15:05:33.630000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-06-07 14:07:11,11,2026-06-07 14:07:22,AutomaticBackup_Sepidar01_Ver6.2.1_14050317_1407_DB2019.bak,192.168.0.151,False,False,,,False
433,نسخه پشتيبان تاريخ 1405/03/17 ساعت 05:20 ب.ظ,2026-06-07 17:20:28.657000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-06-07 17:22:19,10,2026-06-07 17:22:19,Backup_Sepidar01_Ver6.2.1_14050317_1720_DB2019.bak,192.168.0.151,True,False,,,False
434,نسخه پشتيبان خودكار تاريخ 1405/03/18 ساعت 09:42 ق.ظ,2026-06-08 09:42:32.580000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-08 09:44:05,10,2026-06-08 09:44:24,AutomaticBackup_Sepidar01_Ver6.2.1_14050318_0944_DB2019.bak,192.168.0.151,False,False,,,False
435,نسخه پشتيبان خودكار تاريخ 1405/03/18 ساعت 01:42 ب.ظ,2026-06-08 13:42:21.927000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-08 13:44:05,10,2026-06-08 13:44:14,AutomaticBackup_Sepidar01_Ver6.2.1_14050318_1344_DB2019.bak,192.168.0.151,False,False,,,False
436,نسخه پشتيبان تاريخ 1405/03/18 ساعت 05:42 ب.ظ,2026-06-08 17:42:03.420000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-06-08 17:43:56,10,2026-06-08 17:43:56,Backup_Sepidar01_Ver6.2.1_14050318_1742_DB2019.bak,192.168.0.151,True,False,,,False
437,نسخه پشتيبان خودكار تاريخ 1405/03/18 ساعت 05:42 ب.ظ,2026-06-08 17:42:26.470000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-08 17:44:06,10,2026-06-08 17:44:19,AutomaticBackup_Sepidar01_Ver6.2.1_14050318_1744_DB2019.bak,192.168.0.151,False,False,,,False
438,نسخه پشتيبان خودكار تاريخ 1405/03/19 ساعت 09:25 ق.ظ,2026-06-09 09:25:27.300000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-09 09:27:06,10,2026-06-09 09:27:20,AutomaticBackup_Sepidar01_Ver6.2.1_14050319_0927_DB2019.bak,192.168.0.151,False,False,,,False
439,نسخه پشتيبان خودكار تاريخ 1405/03/19 ساعت 01:25 ب.ظ,2026-06-09 13:25:19.420000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-09 13:27:06,10,2026-06-09 13:27:13,AutomaticBackup_Sepidar01_Ver6.2.1_14050319_1327_DB2019.bak,192.168.0.151,False,False,,,False
440,نسخه پشتيبان تاريخ 1405/03/19 ساعت 03:43 ب.ظ,2026-06-09 15:43:19.063000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-06-09 15:45:13,10,2026-06-09 15:45:13,Backup_Sepidar01_Ver6.2.1_14050319_1543_DB2019.bak,192.168.0.151,True,False,,,False
442,نسخه پشتيبان خودكار تاريخ 1405/03/20 ساعت 09:21 ق.ظ,2026-06-10 09:22:13.550000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-10 09:23:51,10,2026-06-10 09:24:06,AutomaticBackup_Sepidar01_Ver6.2.1_14050320_0923_DB2019.bak,192.168.0.151,False,False,,,False
443,نسخه پشتيبان خودكار تاريخ 1405/03/20 ساعت 01:21 ب.ظ,2026-06-10 13:22:07.500000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-10 13:23:52,10,2026-06-10 13:24:00,AutomaticBackup_Sepidar01_Ver6.2.1_14050320_1323_DB2019.bak,192.168.0.151,False,False,,,False
445,نسخه پشتيبان تاريخ 1405/03/20 ساعت 05:21 ب.ظ,2026-06-10 17:21:11.443000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-06-10 17:23:04,10,2026-06-10 17:23:04,Backup_Sepidar01_Ver6.2.1_14050320_1721_DB2019.bak,192.168.0.151,True,False,,,False
446,نسخه پشتيبان خودكار تاريخ 1405/03/21 ساعت 09:29 ق.ظ,2026-06-11 09:30:12.953000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-06-11 09:31:49,11,2026-06-11 09:32:06,AutomaticBackup_Sepidar01_Ver6.2.1_14050321_0931_DB2019.bak,192.168.0.151,False,False,,,False
447,نسخه پشتيبان خودكار تاريخ 1405/03/21 ساعت 01:29 ب.ظ,2026-06-11 13:30:04.077000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-06-11 13:31:49,11,2026-06-11 13:31:58,AutomaticBackup_Sepidar01_Ver6.2.1_14050321_1331_DB2019.bak,192.168.0.151,False,False,,,False
448,نسخه پشتيبان تاريخ 1405/03/21 ساعت 02:41 ب.ظ,2026-06-11 14:41:07.157000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-06-11 14:43:02,10,2026-06-11 14:43:02,Backup_Sepidar01_Ver6.2.1_14050321_1441_DB2019.bak,192.168.0.151,True,False,,,False
450,نسخه پشتيبان خودكار تاريخ 1405/03/23 ساعت 01:36 ب.ظ,2026-06-13 13:37:15.560000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-13 13:38:48,10,2026-06-13 13:39:14,AutomaticBackup_Sepidar01_Ver6.2.1_14050323_1338_DB2019.bak,192.168.0.151,False,False,,,False
451,نسخه پشتيبان تاريخ 1405/03/23 ساعت 04:41 ب.ظ,2026-06-13 16:41:24.987000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-06-13 16:43:21,10,2026-06-13 16:43:21,Backup_Sepidar01_Ver6.2.1_14050323_1641_DB2019.bak,192.168.0.151,True,False,,,False
452,نسخه پشتيبان خودكار تاريخ 1405/03/24 ساعت 09:25 ق.ظ,2026-06-14 09:25:47.943000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-14 09:27:29,10,2026-06-14 09:27:45,AutomaticBackup_Sepidar01_Ver6.2.1_14050324_0927_DB2019.bak,192.168.0.151,False,False,,,False
453,نسخه پشتيبان خودكار تاريخ 1405/03/24 ساعت 01:25 ب.ظ,2026-06-14 13:25:41.043000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-06-14 13:27:29,10,2026-06-14 13:27:39,AutomaticBackup_Sepidar01_Ver6.2.1_14050324_1327_DB2019.bak,192.168.0.151,False,False,,,False
